SalesLineID,OrderID,OrderDateKey,OrderDate,CustomerKey,ProductKey,RegionKey,ChannelKey,Quantity,UnitPrice,UnitCost,DiscountAmount
46440,ORD-024094,20241216,2024-12-16,212,81,2,1,2,307.83,191.76,18.26
46441,ORD-024094,20241216,2024-12-16,212,34,2,1,8,173.37,139.78,31.4
46442,ORD-024094,20241216,2024-12-16,212,50,2,1,2,122.12,93.03,9.87
46443,ORD-024095,20241226,2024-12-26,153,48,2,2,1,49.12,37.2,0.54
46444,ORD-024096,20241210,2024-12-10,233,64,2,2,1,274.3,166.1,0.06
46445,ORD-024097,20241212,2024-12-12,667,43,2,2,1,246.36,182.05,1.24
46446,ORD-024097,20241212,2024-12-12,667,44,2,2,2,144.34,101.76,7.52
46447,ORD-024098,20241230,2024-12-30,1132,113,2,1,7,57.14,33.38,21.96
46448,ORD-024098,20241230,2024-12-30,1132,59,2,1,8,45.29,34.69,11.05
46449,ORD-024098,20241230,2024-12-30,1132,37,2,1,8,182.3,130.19,41.24
46450,ORD-024098,20241230,2024-12-30,1132,61,2,1,7,509.19,318.62,129.36
46451,ORD-024099,20241218,2024-12-18,104,68,2,2,5,441.08,271.2,90.32
46452,ORD-024100,20241201,2024-12-01,209,49,2,3,1,187.79,140.33,19.61
46453,ORD-024101,20241221,2024-12-21,1158,85,2,2,2,698.15,400.3,43.42
46454,ORD-024101,20241221,2024-12-21,1158,49,2,2,2,191.53,133.94,6.28
46455,ORD-024101,20241221,2024-12-21,1158,30,2,2,1,41.5,27.51,1.6
46456,ORD-024101,20241221,2024-12-21,1158,8,2,2,2,56.2,35.94,3.88
46457,ORD-024102,20241210,2024-12-10,909,76,2,2,2,48.43,29.62,1.39
46458,ORD-024103,20241229,2024-12-29,463,9,2,2,6,34.6,22.57,4.4
46459,ORD-024103,20241229,2024-12-29,463,5,2,2,4,28.31,18.85,2.71
46460,ORD-024104,20241211,2024-12-11,1185,50,2,3,1,130.6,97.17,14.71
46461,ORD-024104,20241211,2024-12-11,1185,99,2,3,5,139.16,91.59,55.45
46462,ORD-024104,20241211,2024-12-11,1185,13,2,3,5,38.59,28.4,19.62
46463,ORD-024104,20241211,2024-12-11,1185,56,2,3,7,182.8,140.11,101.43
46464,ORD-024105,20241225,2024-12-25,163,91,2,1,7,16.13,9.79,2.58
46465,ORD-024105,20241225,2024-12-25,163,25,2,1,8,58.73,37.93,19.48
46466,ORD-024105,20241225,2024-12-25,163,44,2,1,3,134.68,102.65,28.29
46467,ORD-024105,20241225,2024-12-25,163,15,2,1,7,15.45,10.72,1.85
46468,ORD-024106,20241205,2024-12-05,584,115,2,1,5,149.12,79.92,55.43
46469,ORD-024106,20241205,2024-12-05,584,11,2,1,5,63.04,41.83,12.89
46470,ORD-024106,20241205,2024-12-05,584,76,2,1,5,50.16,29.21,9.25
46471,ORD-024106,20241205,2024-12-05,584,85,2,1,5,698.93,396.0,102.31
46472,ORD-024107,20241204,2024-12-04,461,52,2,2,2,33.6,25.61,1.27
46473,ORD-024107,20241204,2024-12-04,461,5,2,2,4,28.61,19.41,4.93
46474,ORD-024108,20241228,2024-12-28,373,87,2,3,2,271.69,164.43,45.1
46475,ORD-024108,20241228,2024-12-28,373,69,2,3,7,408.6,258.38,368.28
46476,ORD-024109,20241213,2024-12-13,332,26,2,2,3,15.76,10.78,1.28
46477,ORD-024109,20241213,2024-12-13,332,43,2,2,3,247.76,181.37,15.39
46478,ORD-024110,20241204,2024-12-04,763,98,2,1,12,98.89,65.28,27.08
46479,ORD-024110,20241204,2024-12-04,763,78,2,1,9,438.0,281.91,178.53
46480,ORD-024111,20241217,2024-12-17,36,65,2,2,1,129.54,84.21,2.7
46481,ORD-024112,20241213,2024-12-13,461,11,2,2,6,64.71,43.11,16.66
46482,ORD-024112,20241213,2024-12-13,461,42,2,2,1,110.25,87.05,1.18
46483,ORD-024112,20241213,2024-12-13,461,38,2,2,2,54.97,44.17,1.38
46484,ORD-024112,20241213,2024-12-13,461,39,2,2,4,276.02,204.19,15.05
46485,ORD-024113,20241215,2024-12-15,834,3,2,3,3,39.37,26.15,9.86
46486,ORD-024114,20241205,2024-12-05,1110,7,2,1,7,38.41,26.4,13.52
46487,ORD-024114,20241205,2024-12-05,1110,17,2,1,8,24.1,15.06,9.88
46488,ORD-024114,20241205,2024-12-05,1110,36,2,1,2,114.43,88.94,9.94
46489,ORD-024115,20241204,2024-12-04,971,93,2,3,12,105.31,64.49,105.93
46490,ORD-024115,20241204,2024-12-04,971,83,2,3,21,359.72,254.32,504.12
46491,ORD-024115,20241204,2024-12-04,971,8,2,3,16,54.33,37.6,59.85
46492,ORD-024116,20241208,2024-12-08,111,51,2,2,11,81.95,64.93,26.47
46493,ORD-024117,20241227,2024-12-27,676,4,2,3,7,38.76,29.26,25.83
46494,ORD-024118,20241227,2024-12-27,911,63,2,3,4,535.82,346.63,225.22
46495,ORD-024118,20241227,2024-12-27,911,83,2,3,1,390.68,255.1,42.58
46496,ORD-024118,20241227,2024-12-27,911,26,2,3,7,15.91,11.18,9.57
46497,ORD-024119,20241202,2024-12-02,924,57,2,1,9,268.93,203.69,100.62
46498,ORD-024119,20241202,2024-12-02,924,71,2,1,9,305.02,184.63,88.56
46499,ORD-024120,20241214,2024-12-14,762,12,2,1,26,61.08,40.14,103.84
46500,ORD-024120,20241214,2024-12-14,762,37,2,1,21,179.43,130.78,121.8
46501,ORD-024120,20241214,2024-12-14,762,50,2,1,21,124.77,93.89,182.13
46502,ORD-024120,20241214,2024-12-14,762,87,2,1,26,249.33,156.65,238.53
46503,ORD-024121,20241218,2024-12-18,277,41,2,3,4,212.74,164.54,53.79
46504,ORD-024121,20241218,2024-12-18,277,109,2,3,21,148.22,94.74,228.85
46505,ORD-024122,20241224,2024-12-24,914,6,2,3,5,8.39,5.87,2.53
46506,ORD-024122,20241224,2024-12-24,914,16,2,3,7,73.25,51.22,38.07
46507,ORD-024123,20241215,2024-12-15,1185,6,2,1,2,7.97,5.62,0.33
46508,ORD-024123,20241215,2024-12-15,1185,10,2,1,7,29.3,20.65,13.6
46509,ORD-024124,20241211,2024-12-11,209,49,2,2,4,186.47,136.63,15.8
46510,ORD-024125,20241213,2024-12-13,26,73,2,2,4,382.57,231.61,54.33
46511,ORD-024126,20241217,2024-12-17,627,118,2,2,3,146.85,77.0,13.84
46512,ORD-024126,20241217,2024-12-17,627,42,2,2,1,113.46,86.62,3.2
46513,ORD-024127,20241201,2024-12-01,975,19,2,3,9,19.4,13.36,20.01
46514,ORD-024127,20241201,2024-12-01,975,47,2,3,11,97.35,72.95,65.92
46515,ORD-024128,20241206,2024-12-06,1158,82,2,1,8,433.52,256.64,230.2
46516,ORD-024128,20241206,2024-12-06,1158,45,2,1,2,214.99,159.66,23.73
46517,ORD-024128,20241206,2024-12-06,1158,52,2,1,3,34.08,24.79,6.42
46518,ORD-024129,20241208,2024-12-08,514,68,2,1,3,453.17,276.47,65.4
46519,ORD-024129,20241208,2024-12-08,514,34,2,1,7,178.54,138.88,86.01
46520,ORD-024130,20241220,2024-12-20,599,101,2,2,5,58.57,37.27,8.34
46521,ORD-024131,20241213,2024-12-13,564,23,2,3,3,33.77,23.17,8.34
46522,ORD-024131,20241213,2024-12-13,564,36,2,3,1,114.41,92.18,7.35
46523,ORD-024132,20241214,2024-12-14,988,111,2,3,1,119.34,73.66,14.63
46524,ORD-024133,20241219,2024-12-19,1064,61,2,1,7,480.46,317.58,201.22
46525,ORD-024133,20241219,2024-12-19,1064,91,2,1,7,16.14,9.92,1.85
46526,ORD-024133,20241219,2024-12-19,1064,54,2,1,3,162.92,125.29,8.09
46527,ORD-024133,20241219,2024-12-19,1064,18,2,1,7,63.58,42.21,23.04
46528,ORD-024134,20241226,2024-12-26,402,18,2,2,2,64.61,43.23,4.14
46529,ORD-024135,20241213,2024-12-13,976,44,2,3,9,141.81,106.22,71.53
46530,ORD-024136,20241205,2024-12-05,377,9,2,3,3,34.96,23.68,7.7
46531,ORD-024137,20241211,2024-12-11,371,103,2,1,8,33.89,18.73,7.27
46532,ORD-024137,20241211,2024-12-11,371,28,2,1,8,65.98,46.31,36.01
46533,ORD-024138,20241204,2024-12-04,8,16,2,2,1,70.7,50.4,1.71
46534,ORD-024138,20241204,2024-12-04,8,53,2,2,1,189.5,145.43,8.46
46535,ORD-024138,20241204,2024-12-04,8,47,2,2,1,94.84,71.61,0.51
46536,ORD-024138,20241204,2024-12-04,8,17,2,2,3,25.16,15.05,2.62
46537,ORD-024139,20241207,2024-12-07,322,54,2,3,7,165.39,132.06,141.25
46538,ORD-024139,20241207,2024-12-07,322,68,2,3,2,433.23,286.39,88.41
46539,ORD-024139,20241207,2024-12-07,322,19,2,3,2,20.29,13.04,5.14
46540,ORD-024139,20241207,2024-12-07,322,86,2,3,9,46.4,29.69,41.11
46541,ORD-024140,20241204,2024-12-04,665,59,2,1,6,44.85,35.09,9.07
46542,ORD-024140,20241204,2024-12-04,665,88,2,1,6,376.0,230.26,116.21
46543,ORD-024140,20241204,2024-12-04,665,15,2,1,6,15.81,10.85,3.34
46544,ORD-024141,20241219,2024-12-19,578,48,2,2,6,47.72,36.92,4.26
46545,ORD-024142,20241224,2024-12-24,721,111,2,2,4,117.55,70.26,15.52
46546,ORD-024142,20241224,2024-12-24,721,34,2,2,3,182.32,142.95,15.18
46547,ORD-024143,20241215,2024-12-15,711,65,2,1,7,132.76,84.92,55.6
46548,ORD-024144,20241231,2024-12-31,924,41,2,1,9,205.22,158.96,86.96
46549,ORD-024144,20241231,2024-12-31,924,1,2,1,14,53.42,34.08,14.67
46550,ORD-024144,20241231,2024-12-31,924,88,2,1,9,367.98,233.27,136.33
46551,ORD-024144,20241231,2024-12-31,924,32,2,1,9,158.52,121.1,99.13
46552,ORD-024145,20241228,2024-12-28,29,80,2,3,4,335.92,236.43,157.42
46553,ORD-024145,20241228,2024-12-28,29,3,2,3,1,37.94,26.17,2.95
46554,ORD-024145,20241228,2024-12-28,29,48,2,3,4,48.12,38.32,16.16
46555,ORD-024146,20241212,2024-12-12,651,12,2,2,1,58.79,39.99,1.45
46556,ORD-024147,20241204,2024-12-04,776,29,2,2,1,64.44,42.28,1.79
46557,ORD-024148,20241223,2024-12-23,556,20,2,2,1,63.88,44.23,1.72
46558,ORD-024149,20241216,2024-12-16,665,103,2,3,7,33.87,19.7,30.31
46559,ORD-024149,20241216,2024-12-16,665,69,2,3,4,393.37,258.49,202.42
46560,ORD-024150,20241213,2024-12-13,596,20,2,2,2,64.92,43.62,4.94
46561,ORD-024150,20241213,2024-12-13,596,54,2,2,1,164.11,128.51,7.32
46562,ORD-024151,20241217,2024-12-17,297,119,2,3,2,58.62,34.3,6.65
46563,ORD-024151,20241217,2024-12-17,297,36,2,3,11,111.97,90.86,147.02
46564,ORD-024151,20241217,2024-12-17,297,30,2,3,2,41.82,29.29,10.31
46565,ORD-024151,20241217,2024-12-17,297,80,2,3,7,331.39,230.03,136.22
46566,ORD-024152,20241216,2024-12-16,667,59,2,1,7,46.05,34.02,19.47
46567,ORD-024152,20241216,2024-12-16,667,45,2,1,8,203.34,161.56,70.56
46568,ORD-024152,20241216,2024-12-16,667,4,2,1,2,38.98,27.48,4.84
46569,ORD-024152,20241216,2024-12-16,667,50,2,1,2,124.76,93.2,11.32
46570,ORD-024153,20241214,2024-12-14,533,104,2,2,2,142.59,87.36,11.76
46571,ORD-024153,20241214,2024-12-14,533,39,2,2,11,255.44,204.7,57.02
46572,ORD-024154,20241202,2024-12-02,132,22,2,3,4,70.66,48.45,28.23
46573,ORD-024154,20241202,2024-12-02,132,80,2,3,9,323.43,231.27,316.3
46574,ORD-024155,20241211,2024-12-11,287,87,2,1,3,275.84,160.64,49.95
46575,ORD-024155,20241211,2024-12-11,287,43,2,1,8,245.41,179.74,75.88
46576,ORD-024155,20241211,2024-12-11,287,59,2,1,2,47.82,34.48,5.09
46577,ORD-024156,20241222,2024-12-22,975,52,2,1,9,33.9,25.54,15.73
46578,ORD-024156,20241222,2024-12-22,975,16,2,1,9,67.78,49.35,29.39
46579,ORD-024156,20241222,2024-12-22,975,35,2,1,9,38.97,28.93,23.25
46580,ORD-024157,20241209,2024-12-09,370,60,2,1,12,236.65,198.99,199.88
46581,ORD-024157,20241209,2024-12-09,370,8,2,1,9,55.78,35.84,20.5
46582,ORD-024157,20241209,2024-12-09,370,28,2,1,3,65.51,46.33,9.64
46583,ORD-024158,20241225,2024-12-25,38,55,2,3,16,133.8,102.95,265.52
46584,ORD-024158,20241225,2024-12-25,38,48,2,3,8,48.18,38.47,39.01
46585,ORD-024158,20241225,2024-12-25,38,39,2,3,21,261.21,215.02,633.05
46586,ORD-024159,20241209,2024-12-09,91,54,2,3,1,160.42,129.86,16.99
46587,ORD-024159,20241209,2024-12-09,91,83,2,3,5,374.96,257.25,174.35
46588,ORD-024159,20241209,2024-12-09,91,20,2,3,1,67.65,46.29,4.3
46589,ORD-024160,20241209,2024-12-09,1089,106,2,3,5,104.89,63.19,56.33
46590,ORD-024160,20241209,2024-12-09,1089,11,2,3,4,64.52,44.51,26.4
46591,ORD-024161,20241218,2024-12-18,407,62,2,3,4,368.63,254.12,164.99
46592,ORD-024161,20241218,2024-12-18,407,86,2,3,11,44.91,29.44,55.44
46593,ORD-024162,20241223,2024-12-23,277,49,2,1,11,184.4,136.59,147.39
46594,ORD-024162,20241223,2024-12-23,277,55,2,1,26,129.03,100.04,222.52
46595,ORD-024162,20241223,2024-12-23,277,23,2,1,21,31.86,22.17,27.35
46596,ORD-024163,20241214,2024-12-14,380,40,2,2,4,97.98,70.92,16.05
46597,ORD-024163,20241214,2024-12-14,380,113,2,2,4,57.35,34.41,1.47
46598,ORD-024164,20241218,2024-12-18,1142,15,2,3,4,14.9,11.08,7.41
46599,ORD-024164,20241218,2024-12-18,1142,50,2,3,7,121.83,98.24,72.49
46600,ORD-024164,20241218,2024-12-18,1142,54,2,3,9,156.46,131.76,90.62
46601,ORD-024164,20241218,2024-12-18,1142,43,2,3,11,245.77,190.25,191.65
46602,ORD-024165,20241218,2024-12-18,826,95,2,1,7,22.69,12.68,3.18
46603,ORD-024166,20241229,2024-12-29,26,2,2,1,3,32.81,21.73,3.9
46604,ORD-024166,20241229,2024-12-29,26,13,2,1,3,37.12,26.69,8.22
46605,ORD-024167,20241204,2024-12-04,834,44,2,2,2,135.94,101.95,5.06
46606,ORD-024168,20241208,2024-12-08,1103,88,3,2,1,364.23,237.35,4.65
46607,ORD-024169,20241225,2024-12-25,112,59,3,2,5,46.31,35.0,7.97
46608,ORD-024170,20241230,2024-12-30,140,19,3,3,1,19.69,13.08,2.22
46609,ORD-024171,20241221,2024-12-21,478,61,3,1,12,480.71,310.45,342.24
46610,ORD-024171,20241221,2024-12-21,478,90,3,1,12,501.94,308.14,292.31
46611,ORD-024172,20241205,2024-12-05,167,79,3,2,2,493.66,318.58,25.01
46612,ORD-024172,20241205,2024-12-05,167,13,3,2,1,37.56,26.91,0.26
46613,ORD-024173,20241217,2024-12-17,936,105,3,2,1,130.59,80.69,5.7
46614,ORD-024173,20241217,2024-12-17,936,57,3,2,2,272.32,202.92,10.13
46615,ORD-024173,20241217,2024-12-17,936,31,3,2,3,131.5,101.53,16.68
46616,ORD-024174,20241207,2024-12-07,471,73,3,3,7,372.35,243.38,304.31
46617,ORD-024175,20241214,2024-12-14,666,28,3,1,8,66.28,45.25,38.59
46618,ORD-024175,20241214,2024-12-14,666,61,3,1,2,499.44,315.87,60.79
46619,ORD-024176,20241208,2024-12-08,1166,9,3,2,4,34.5,22.23,1.79
46620,ORD-024176,20241208,2024-12-08,1166,78,3,2,4,443.39,279.86,19.62
46621,ORD-024176,20241208,2024-12-08,1166,17,3,2,2,24.62,15.49,2.06
46622,ORD-024177,20241216,2024-12-16,1181,47,3,3,3,96.03,74.02,21.73
46623,ORD-024178,20241224,2024-12-24,1047,33,3,1,3,294.97,233.46,45.34
46624,ORD-024178,20241224,2024-12-24,1047,4,3,1,9,39.97,28.14,25.82
46625,ORD-024178,20241224,2024-12-24,1047,51,3,1,12,83.34,62.84,70.69
46626,ORD-024179,20241230,2024-12-30,1040,48,3,2,2,45.34,37.41,2.19
46627,ORD-024180,20241216,2024-12-16,1000,39,3,2,1,278.95,205.82,7.26
46628,ORD-024181,20241206,2024-12-06,65,85,3,2,4,666.49,396.18,111.59
46629,ORD-024182,20241218,2024-12-18,562,86,3,3,1,45.15,29.29,3.99
46630,ORD-024183,20241208,2024-12-08,467,56,3,2,2,181.74,135.03,11.27
46631,ORD-024183,20241208,2024-12-08,467,50,3,2,3,123.47,95.67,8.07
46632,ORD-024184,20241230,2024-12-30,50,95,3,2,1,23.82,12.68,0.75
46633,ORD-024185,20241207,2024-12-07,252,40,3,2,1,94.52,72.42,4.02
46634,ORD-024186,20241214,2024-12-14,545,57,3,3,5,281.94,211.76,118.74
46635,ORD-024186,20241214,2024-12-14,545,36,3,3,4,110.01,91.64,38.42
46636,ORD-024186,20241214,2024-12-14,545,5,3,3,5,27.69,19.75,17.14
46637,ORD-024187,20241230,2024-12-30,595,21,3,2,1,37.09,26.45,0.97
46638,ORD-024187,20241230,2024-12-30,595,28,3,2,2,63.71,45.37,3.84
46639,ORD-024187,20241230,2024-12-30,595,58,3,2,4,59.37,48.36,1.9
46640,ORD-024188,20241224,2024-12-24,1028,88,3,2,1,377.97,238.42,11.65
46641,ORD-024188,20241224,2024-12-24,1028,105,3,2,1,132.19,81.25,5.34
46642,ORD-024189,20241221,2024-12-21,785,24,3,1,8,47.5,35.44,15.55
46643,ORD-024189,20241221,2024-12-21,785,87,3,1,3,268.92,155.89,37.84
46644,ORD-024190,20241222,2024-12-22,696,113,3,2,1,58.68,33.53,0.79
46645,ORD-024191,20241204,2024-12-04,877,92,3,3,1,141.71,82.28,9.16
46646,ORD-024191,20241204,2024-12-04,877,14,3,3,5,58.62,41.6,30.37
46647,ORD-024191,20241204,2024-12-04,877,16,3,3,4,69.92,51.79,29.31
46648,ORD-024192,20241204,2024-12-04,601,59,3,1,2,45.53,34.88,2.18
46649,ORD-024193,20241217,2024-12-17,1136,5,3,3,7,27.69,19.57,11.57
46650,ORD-024194,20241212,2024-12-12,966,77,3,2,1,325.59,195.85,13.37
46651,ORD-024194,20241212,2024-12-12,966,81,3,2,2,312.03,193.72,9.51
46652,ORD-024195,20241205,2024-12-05,511,120,3,2,1,29.14,17.01,1.11
46653,ORD-024195,20241205,2024-12-05,511,78,3,2,2,433.29,280.1,32.01
46654,ORD-024196,20241207,2024-12-07,511,58,3,1,7,61.97,47.69,15.09
46655,ORD-024196,20241207,2024-12-07,511,93,3,1,2,103.98,63.67,10.7
46656,ORD-024196,20241207,2024-12-07,511,53,3,1,7,191.67,142.65,57.44
46657,ORD-024197,20241215,2024-12-15,611,41,3,2,4,215.49,160.96,38.34
46658,ORD-024198,20241205,2024-12-05,418,80,3,2,1,334.06,223.35,6.67
46659,ORD-024198,20241205,2024-12-05,418,96,3,2,4,32.69,19.56,2.57
46660,ORD-024198,20241205,2024-12-05,418,40,3,2,1,95.49,71.86,0.19
46661,ORD-024199,20241230,2024-12-30,1189,42,3,2,9,110.28,88.55,44.55
46662,ORD-024199,20241230,2024-12-30,1189,60,3,2,7,244.08,198.64,50.44
46663,ORD-024200,20241214,2024-12-14,50,100,3,2,3,140.89,84.06,7.59
46664,ORD-024201,20241206,2024-12-06,637,55,3,2,2,131.28,102.1,7.34
46665,ORD-024201,20241206,2024-12-06,637,84,3,2,3,98.99,65.85,0.35
46666,ORD-024201,20241206,2024-12-06,637,27,3,2,3,10.6,6.96,0.62
46667,ORD-024202,20241212,2024-12-12,1024,1,3,1,3,54.39,34.59,3.74
46668,ORD-024202,20241212,2024-12-12,1024,74,3,1,7,72.24,47.93,19.97
46669,ORD-024203,20241201,2024-12-01,545,4,3,2,4,39.26,28.15,3.03
46670,ORD-024204,20241201,2024-12-01,229,19,3,2,2,19.06,12.8,1.44
46671,ORD-024204,20241201,2024-12-01,229,14,3,2,2,54.69,40.17,0.3
46672,ORD-024205,20241207,2024-12-07,309,30,3,1,5,41.5,27.51,5.61
46673,ORD-024205,20241207,2024-12-07,309,18,3,1,7,64.72,42.03,30.97
46674,ORD-024206,20241209,2024-12-09,234,24,3,2,2,50.82,35.34,0.87
46675,ORD-024207,20241205,2024-12-05,1175,20,3,2,9,66.58,43.44,22.06
46676,ORD-024208,20241216,2024-12-16,139,40,3,2,1,99.2,71.91,2.17
46677,ORD-024209,20241206,2024-12-06,707,3,3,2,1,39.09,25.23,0.16
46678,ORD-024209,20241206,2024-12-06,707,116,3,2,1,19.86,11.46,0.07
46679,ORD-024210,20241218,2024-12-18,341,52,3,3,4,35.63,26.44,16.86
46680,ORD-024211,20241229,2024-12-29,414,67,3,2,2,170.22,99.16,14.06
46681,ORD-024212,20241228,2024-12-28,423,17,3,3,3,25.0,15.68,8.88
46682,ORD-024212,20241228,2024-12-28,423,23,3,3,5,34.02,22.88,13.58
46683,ORD-024213,20241217,2024-12-17,986,89,3,3,4,524.86,352.87,128.47
46684,ORD-024213,20241217,2024-12-17,986,20,3,3,9,64.96,45.5,47.86
46685,ORD-024213,20241217,2024-12-17,986,55,3,3,9,131.83,104.61,85.56
46686,ORD-024214,20241207,2024-12-07,611,52,3,3,4,33.77,26.55,8.44
46687,ORD-024214,20241207,2024-12-07,611,24,3,3,3,48.65,37.02,12.79
46688,ORD-024215,20241215,2024-12-15,55,49,3,1,14,177.2,133.3,46.54
46689,ORD-024215,20241215,2024-12-15,55,60,3,1,14,251.42,196.32,163.57
46690,ORD-024215,20241215,2024-12-15,55,90,3,1,9,503.01,307.42,304.71
46691,ORD-024215,20241215,2024-12-15,55,1,3,1,12,53.71,33.5,27.75
46692,ORD-024216,20241220,2024-12-20,145,85,3,2,4,653.06,399.79,102.83
46693,ORD-024217,20241228,2024-12-28,392,83,3,2,1,386.69,253.0,7.6
46694,ORD-024217,20241228,2024-12-28,392,4,3,2,1,38.64,28.37,0.5
46695,ORD-024218,20241217,2024-12-17,270,112,3,1,9,47.31,27.3,23.34
46696,ORD-024218,20241217,2024-12-17,270,42,3,1,9,114.31,86.48,47.45
46697,ORD-024218,20241217,2024-12-17,270,96,3,1,14,33.57,19.49,19.78
46698,ORD-024219,20241225,2024-12-25,1175,92,3,3,12,136.73,82.71,110.35
46699,ORD-024220,20241214,2024-12-14,1103,85,3,2,3,681.64,394.52,35.89
46700,ORD-024220,20241214,2024-12-14,1103,68,3,2,4,435.52,272.84,20.85
46701,ORD-024221,20241226,2024-12-26,309,67,3,3,7,166.17,105.84,75.76
46702,ORD-024221,20241226,2024-12-26,309,77,3,3,4,344.51,200.42,133.71
46703,ORD-024221,20241226,2024-12-26,309,46,3,3,5,148.55,111.12,87.69
46704,ORD-024222,20241226,2024-12-26,518,17,3,2,1,24.61,15.11,0.42
46705,ORD-024222,20241226,2024-12-26,518,35,3,2,2,39.34,29.8,3.37
46706,ORD-024222,20241226,2024-12-26,518,83,3,2,2,374.39,246.63,25.63
46707,ORD-024223,20241205,2024-12-05,936,14,3,3,4,57.5,41.26,27.49
46708,ORD-024223,20241205,2024-12-05,936,118,3,3,3,147.26,79.1,37.74
46709,ORD-024223,20241205,2024-12-05,936,71,3,3,5,305.77,190.31,117.91
46710,ORD-024224,20241221,2024-12-21,157,7,3,1,3,38.27,26.57,7.36
46711,ORD-024224,20241221,2024-12-21,157,88,3,1,9,356.61,234.83,122.56
46712,ORD-024225,20241215,2024-12-15,167,68,3,3,1,452.67,286.74,43.24
46713,ORD-024225,20241215,2024-12-15,167,9,3,3,1,33.18,23.64,3.12
46714,ORD-024225,20241215,2024-12-15,167,5,3,3,1,27.88,20.01,1.95
46715,ORD-024226,20241227,2024-12-27,455,56,3,1,3,178.71,132.61,17.0
46716,ORD-024227,20241217,2024-12-17,1050,72,3,1,8,254.59,155.24,129.5
46717,ORD-024227,20241217,2024-12-17,1050,97,3,1,3,90.12,52.56,4.19
46718,ORD-024228,20241217,2024-12-17,511,42,3,1,2,111.4,87.64,7.27
46719,ORD-024228,20241217,2024-12-17,511,27,3,1,3,10.71,7.04,1.48
46720,ORD-024229,20241212,2024-12-12,574,119,3,2,1,59.81,34.0,1.94
46721,ORD-024229,20241212,2024-12-12,574,13,3,2,2,37.75,27.01,0.0
46722,ORD-024230,20241228,2024-12-28,87,74,3,2,11,71.15,46.97,31.98
46723,ORD-024231,20241229,2024-12-29,54,92,3,1,7,138.83,79.93,18.27
46724,ORD-024231,20241229,2024-12-29,54,67,3,1,5,171.44,100.45,18.51
46725,ORD-024231,20241229,2024-12-29,54,30,3,1,3,39.34,27.28,3.46
46726,ORD-024231,20241229,2024-12-29,54,76,3,1,3,48.62,29.8,5.93
46727,ORD-024232,20241206,2024-12-06,574,37,3,2,3,181.67,133.09,16.16
46728,ORD-024233,20241230,2024-12-30,1199,72,3,2,1,259.8,160.24,9.77
46729,ORD-024234,20241226,2024-12-26,455,49,3,3,5,181.64,139.77,81.17
46730,ORD-024234,20241226,2024-12-26,455,4,3,3,5,41.6,28.91,26.4
46731,ORD-024235,20241205,2024-12-05,785,41,3,1,2,220.05,155.34,32.42
46732,ORD-024235,20241205,2024-12-05,785,89,3,1,8,542.99,329.79,115.84
46733,ORD-024235,20241205,2024-12-05,785,65,3,1,5,129.85,83.93,31.12
46734,ORD-024235,20241205,2024-12-05,785,38,3,1,8,55.96,43.39,12.76
46735,ORD-024236,20241224,2024-12-24,414,39,3,3,7,279.3,212.34,184.37
46736,ORD-024236,20241224,2024-12-24,414,6,3,3,5,8.14,5.79,4.91
46737,ORD-024237,20241229,2024-12-29,203,37,3,1,26,181.19,130.16,98.03
46738,ORD-024237,20241229,2024-12-29,203,14,3,1,21,57.33,39.92,83.58
46739,ORD-024238,20241221,2024-12-21,986,38,3,3,9,55.67,45.83,60.88
46740,ORD-024239,20241220,2024-12-20,1165,65,3,3,9,131.54,88.09,80.12
46741,ORD-024239,20241220,2024-12-20,1165,57,3,3,2,268.83,215.2,59.95
46742,ORD-024239,20241220,2024-12-20,1165,108,3,3,7,107.4,71.56,51.45
46743,ORD-024240,20241223,2024-12-23,831,61,3,2,1,497.78,313.95,12.07
46744,ORD-024240,20241223,2024-12-23,831,54,3,2,2,159.33,125.37,8.24
46745,ORD-024241,20241210,2024-12-10,1181,34,3,2,4,185.07,140.07,5.02
46746,ORD-024242,20241222,2024-12-22,170,10,3,2,2,29.07,20.75,2.49
46747,ORD-024243,20241226,2024-12-26,813,109,3,1,11,142.12,92.66,37.69
46748,ORD-024243,20241226,2024-12-26,813,10,3,1,26,28.24,20.69,25.28
46749,ORD-024243,20241226,2024-12-26,813,39,3,1,11,272.71,201.4,160.4
46750,ORD-024244,20241204,2024-12-04,124,15,3,2,9,15.14,10.91,3.7
46751,ORD-024245,20241206,2024-12-06,1103,3,3,2,4,39.9,25.05,4.95
46752,ORD-024246,20241213,2024-12-13,1120,41,3,2,2,212.8,159.67,2.38
46753,ORD-024247,20241202,2024-12-02,478,119,3,2,6,56.54,32.97,9.51
46754,ORD-024248,20241216,2024-12-16,518,34,3,2,4,182.5,141.45,16.33
46755,ORD-024249,20241207,2024-12-07,455,37,3,1,8,185.22,133.81,108.29
46756,ORD-024249,20241207,2024-12-07,455,83,3,1,8,383.52,250.16,210.36
46757,ORD-024249,20241207,2024-12-07,455,63,3,1,2,538.87,331.46,64.64
46758,ORD-024250,20241222,2024-12-22,511,31,3,2,3,130.44,100.87,4.0
46759,ORD-024250,20241222,2024-12-22,511,68,3,2,1,455.14,271.53,2.35
46760,ORD-024250,20241222,2024-12-22,511,29,3,2,1,64.87,43.14,1.01
46761,ORD-024250,20241222,2024-12-22,511,72,3,2,1,247.16,159.72,2.77
